gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,HasInternet,is_DSL,is_Fiber_optic,MultipleLines_New,Contract_New,OnlineSecurity_New,OnlineBackup_New,DeviceProtection_New,TechSupport_New,StreamingTV_New,StreamingMovies_New,num_services,LTV_Estimate,AVG_Charge_Per_Service,Family_Flag
1,0,0,0,40,1,1,24.6,973.95,0,0,0,2,2,0,0,0,0,0,0,0,984.0,24600.0,0
0,0,0,1,12,1,1,78.3,909.25,1,0,1,2,0,1,0,0,0,0,0,2,939.5999999999999,39.13,0
0,0,0,0,4,1,1,76.65,333.6,1,0,1,1,0,0,1,0,0,0,0,2,306.6,38.31,0
0,0,1,0,26,1,0,19.2,459.6,0,0,0,1,1,0,0,0,0,0,0,0,499.2,19200.0,0
1,0,0,0,64,1,1,84.3,5289.05,1,0,1,2,1,1,1,0,0,0,0,3,5395.2,28.09,0
0,0,1,0,62,1,1,72.0,4284.2,1,1,0,1,2,1,1,1,0,1,0,5,4464.0,14.4,0
1,0,1,1,40,0,0,60.3,2448.5,1,1,0,0,1,0,1,1,1,1,1,6,2412.0,10.05,1
1,0,0,1,1,1,1,90.85,90.85,1,0,1,1,0,0,0,0,0,1,1,3,90.85,30.27,0
1,0,1,1,72,1,0,26.1,1851.45,0,0,0,2,2,0,0,0,0,0,0,0,1879.2,26100.0,1
0,0,0,0,26,0,1,50.35,1277.5,1,1,0,0,0,0,0,1,0,1,1,4,1309.1000000000001,12.58,0
1,0,1,1,72,1,0,20.3,1401.15,0,0,0,1,2,0,0,0,0,0,0,0,1461.6000000000001,20300.0,1
1,0,1,0,71,1,1,24.5,1816.2,0,0,0,2,2,0,0,0,0,0,0,0,1739.5,24500.0,0
1,1,1,0,36,1,0,54.1,1992.85,1,1,0,1,1,0,0,1,1,0,0,3,1947.6000000000001,18.03,0
1,0,1,1,68,0,1,56.4,3948.45,1,1,0,0,2,1,1,1,1,0,1,6,3835.2,9.4,1
0,0,0,0,66,1,1,90.05,5965.95,1,1,0,2,2,1,1,1,1,1,1,7,5943.3,12.86,0
1,0,1,1,69,0,0,39.1,2779.5,1,1,0,0,2,1,0,1,1,0,0,4,2697.9,9.77,1
0,0,0,0,46,1,1,104.4,4904.2,1,0,1,1,2,0,1,1,1,1,1,6,4802.400000000001,17.4,0
1,0,1,1,5,1,1,90.35,434.5,1,0,1,1,0,1,0,1,0,0,1,4,451.75,22.58,1
1,0,1,1,61,1,0,103.9,6449.15,1,0,1,1,1,0,1,1,1,1,1,6,6337.900000000001,17.31,1
0,0,0,0,27,1,1,20.25,538.2,0,0,0,1,2,0,0,0,0,0,0,0,546.75,20250.0,0
0,0,1,1,72,1,1,108.3,7679.65,1,0,1,1,2,1,1,1,1,1,1,7,7797.599999999999,15.47,1
1,0,1,1,15,1,1,19.5,239.75,0,0,0,1,1,0,0,0,0,0,0,0,292.5,19500.0,1
1,0,0,0,16,0,0,54.85,916.15,1,1,0,0,2,1,1,1,1,1,0,6,877.6,9.14,0
1,0,0,0,44,1,0,20.05,845.25,0,0,0,1,2,0,0,0,0,0,0,0,882.2,20050.0,0
1,0,0,0,59,1,1,61.35,3645.5,1,1,0,1,1,0,0,1,0,0,1,3,3619.65,20.44,0
1,0,0,0,31,1,0,20.45,638.55,0,0,0,1,2,0,0,0,0,0,0,0,633.9499999999999,20450.0,0
1,0,0,0,6,1,0,78.65,483.3,1,1,0,1,0,1,0,1,1,1,1,6,471.90000000000003,13.11,0
1,0,1,1,66,0,1,56.75,3708.4,1,1,0,0,2,0,1,1,0,1,1,5,3745.5,11.35,1
1,0,1,0,49,0,0,49.65,2409.9,1,1,0,0,2,0,1,0,0,1,1,4,2432.85,12.41,0
1,0,1,1,5,1,1,80.15,385.0,1,0,1,2,0,0,1,0,0,0,0,2,400.75,40.05,1
0,0,1,0,25,1,1,26.8,733.55,0,0,0,2,1,0,0,0,0,0,0,0,670.0,26800.0,0
0,0,0,0,7,1,1,79.0,522.95,1,0,1,1,0,0,0,0,0,1,0,2,553.0,39.48,0
1,0,1,0,1,1,1,95.0,95.0,1,0,1,1,0,1,0,0,0,1,1,4,95.0,23.74,0
0,0,0,0,58,1,1,107.75,6332.75,1,0,1,2,1,1,1,1,0,1,1,6,6249.5,17.96,0
1,0,0,0,47,1,1,86.95,4138.9,1,1,0,1,1,1,1,1,1,1,1,7,4086.65,12.42,0
1,1,0,0,24,1,1,80.5,2088.45,1,0,1,2,0,0,1,0,0,0,0,2,1932.0,40.23,0
1,0,0,0,15,1,1,87.75,1242.2,1,0,1,2,0,1,0,0,0,1,0,3,1316.25,29.24,0
1,0,0,1,6,1,0,19.55,128.6,0,0,0,1,0,0,0,0,0,0,0,0,117.30000000000001,19550.0,0
1,0,0,0,1,1,1,18.85,18.85,0,0,0,1,0,0,0,0,0,0,0,0,18.85,18850.0,0
1,0,1,1,53,1,1,69.7,3729.6,1,1,0,1,2,1,1,0,1,1,0,5,3694.1000000000004,13.94,1
0,1,1,0,68,1,1,60.65,3975.9,1,1,0,1,1,0,1,1,1,0,0,4,4124.2,15.16,0
0,0,1,0,72,1,0,79.2,5401.9,1,1,0,2,2,1,1,1,1,1,0,6,5702.400000000001,13.2,0
1,0,0,0,7,1,0,74.65,544.55,1,0,1,1,0,0,0,1,0,0,0,2,522.5500000000001,37.31,0
1,0,0,0,57,1,1,74.35,4317.35,1,1,0,1,2,1,0,1,0,1,1,5,4237.95,14.87,0
0,1,1,0,38,1,1,74.95,2869.85,1,0,1,2,0,0,0,0,0,0,0,1,2848.1,74.88,0
1,0,1,1,72,0,1,65.25,4478.85,1,1,0,0,2,1,1,1,1,1,1,7,4698.0,9.32,1
0,0,1,0,72,1,1,25.25,1841.2,0,0,0,2,2,0,0,0,0,0,0,0,1818.0,25250.0,0
0,0,0,0,6,1,1,89.75,552.65,1,0,1,2,0,0,1,0,0,1,0,3,538.5,29.91,0
0,0,0,0,35,1,0,21.1,741.0,0,0,0,1,1,0,0,0,0,0,0,0,738.5,21100.0,0
0,0,0,0,48,1,0,24.55,1203.95,0,0,0,2,1,0,0,0,0,0,0,0,1178.4,24550.0,0
1,0,0,0,68,1,0,24.55,1657.4,0,0,0,2,2,0,0,0,0,0,0,0,1669.4,24550.0,0
0,0,0,0,54,0,0,44.1,2369.7,1,1,0,0,1,1,0,0,1,0,1,4,2381.4,11.02,0
1,0,0,0,65,1,1,74.2,4805.65,1,1,0,2,2,0,1,1,1,0,1,5,4823.0,14.84,0
0,0,1,0,29,1,1,74.95,2149.05,1,0,1,2,0,0,0,0,0,0,0,1,2173.55,74.88,0
1,0,1,1,15,1,0,75.1,1151.55,1,0,1,1,0,1,0,0,0,0,0,2,1126.5,37.53,1
1,0,0,0,37,1,0,67.45,2443.3,1,1,0,2,1,1,1,1,1,0,0,5,2495.65,13.49,0
0,0,1,1,22,1,0,19.05,454.05,0,0,0,1,0,0,0,0,0,0,0,0,419.1,19050.0,1
0,0,1,1,14,1,0,25.55,372.45,0,0,0,2,0,0,0,0,0,0,0,0,357.7,25550.0,1
1,0,0,0,1,1,1,81.7,81.7,1,0,1,2,0,1,0,0,0,0,0,2,81.7,40.83,0
0,1,0,0,8,1,0,85.2,695.75,1,0,1,2,0,0,0,0,0,0,1,2,681.6,42.58,0
0,1,0,0,66,1,1,102.85,6976.75,1,0,1,2,1,0,0,1,1,1,1,5,6788.099999999999,20.57,0
0,0,1,1,64,0,1,54.6,3423.5,1,1,0,0,2,0,1,0,1,1,1,5,3494.4,10.92,1
0,0,1,1,40,1,1,24.8,1024.7,0,0,0,2,2,0,0,0,0,0,0,0,992.0,24800.0,1
0,0,1,1,35,1,1,59.45,2136.9,1,1,0,2,0,1,1,0,0,0,0,3,2080.75,19.81,1
1,1,1,0,38,1,1,102.6,4009.2,1,0,1,2,0,0,1,1,0,1,1,5,3898.7999999999997,20.52,0
0,1,1,0,53,1,1,94.0,4871.45,1,0,1,1,1,0,1,1,1,1,0,5,4982.0,18.8,0
1,0,0,0,23,1,0,20.15,405.6,0,0,0,1,1,0,0,0,0,0,0,0,463.45,20150.0,0
0,0,1,1,72,1,1,95.1,6843.15,1,0,1,2,2,1,1,0,0,1,0,4,6847.2,23.77,1
0,0,1,1,8,1,0,19.5,162.15,0,0,0,1,2,0,0,0,0,0,0,0,156.0,19500.0,1
0,0,0,0,4,0,1,33.65,137.85,1,1,0,0,0,1,1,0,0,0,0,3,134.6,11.21,0
1,1,0,0,20,1,1,98.55,1842.8,1,0,1,2,0,0,0,1,0,1,1,4,1971.0,24.63,0
0,0,0,0,12,1,0,19.45,227.45,0,0,0,1,0,0,0,0,0,0,0,0,233.39999999999998,19450.0,0
0,0,0,0,4,0,1,24.45,86.6,1,1,0,0,0,0,0,0,0,0,0,1,97.8,24.43,0
0,0,0,0,2,1,0,19.3,44.4,0,0,0,1,0,0,0,0,0,0,0,0,38.6,19300.0,0
0,0,1,1,48,1,0,20.0,935.9,0,0,0,1,2,0,0,0,0,0,0,0,960.0,20000.0,1
0,0,1,1,51,1,0,19.95,1028.75,0,0,0,1,2,0,0,0,0,0,0,0,1017.4499999999999,19950.0,1
1,0,1,1,11,1,1,59.65,683.25,1,1,0,1,0,0,0,1,0,1,0,3,656.15,19.88,1
0,0,0,0,17,1,0,19.4,358.05,0,0,0,1,2,0,0,0,0,0,0,0,329.79999999999995,19400.0,0
1,1,0,0,20,1,0,54.0,1055.9,1,1,0,1,1,1,0,0,1,0,0,3,1080.0,17.99,0
1,0,0,0,71,1,1,86.4,6172.0,1,0,1,2,2,0,0,1,1,0,0,3,6134.400000000001,28.79,0
0,0,0,0,57,0,1,41.1,2258.25,1,1,0,0,1,1,0,1,1,0,0,4,2342.7000000000003,10.27,0
1,1,1,0,21,1,0,86.55,1857.25,1,0,1,1,0,0,0,1,0,1,0,3,1817.55,28.84,0
0,0,0,1,35,1,1,20.1,644.5,0,0,0,1,1,0,0,0,0,0,0,0,703.5,20100.0,0
1,0,0,0,19,1,1,99.95,1931.75,1,0,1,2,0,0,1,0,0,1,1,4,1899.05,24.98,0
1,0,1,1,68,1,0,19.95,1377.7,0,0,0,1,2,0,0,0,0,0,0,0,1356.6,19950.0,1
1,0,1,0,67,1,1,111.05,7321.05,1,0,1,1,2,1,1,1,1,1,1,7,7440.349999999999,15.86,0
0,0,0,0,18,0,1,35.2,607.3,1,1,0,0,0,0,0,1,1,0,0,3,633.6,11.73,0
1,0,1,0,55,1,0,25.7,1443.65,0,0,0,2,2,0,0,0,0,0,0,0,1413.5,25700.0,0
1,0,1,1,47,1,1,96.1,4391.45,1,0,1,1,1,1,1,1,0,0,1,5,4516.7,19.22,1
0,1,1,0,50,1,0,25.2,1306.3,0,0,0,2,1,0,0,0,0,0,0,0,1260.0,25200.0,0
1,0,0,0,55,1,1,59.2,3175.85,1,1,0,1,2,1,0,1,1,0,0,4,3256.0,14.8,0
1,0,0,0,2,1,1,85.85,167.3,1,0,1,1,0,0,0,1,0,0,1,3,171.7,28.61,0
1,0,1,1,39,0,1,25.25,947.75,1,1,0,0,1,0,0,0,0,0,0,1,984.75,25.22,1
0,0,0,0,5,1,1,64.35,352.65,1,1,0,1,0,1,0,0,1,1,0,4,321.75,16.08,0
1,0,0,0,68,1,1,102.1,7149.35,1,0,1,2,2,1,1,1,0,0,1,5,6942.799999999999,20.42,0
1,0,0,0,54,1,1,105.4,5643.4,1,0,1,1,1,1,1,0,1,1,1,6,5691.6,17.56,0
0,0,0,0,53,1,0,105.55,5682.25,1,0,1,2,2,0,1,1,0,1,1,5,5594.15,21.11,0
1,0,1,1,56,1,0,115.85,6567.9,1,0,1,2,2,1,1,1,1,1,1,7,6487.599999999999,16.55,1
0,1,0,0,63,1,0,83.0,5243.05,1,1,0,2,1,1,1,1,1,1,0,6,5229.0,13.83,0
1,0,0,1,17,1,1,50.3,846.8,1,1,0,1,0,1,0,0,0,0,0,2,855.0999999999999,25.14,0
1,0,1,1,68,1,1,75.8,5293.95,1,1,0,2,1,0,1,1,1,0,1,5,5154.4,15.16,1
0,1,1,0,4,1,1,99.6,347.65,1,0,1,2,0,1,0,0,0,1,1,4,398.4,24.89,0
0,0,0,0,1,0,1,25.1,25.1,1,1,0,0,0,0,0,0,0,0,0,1,25.1,25.07,0
1,0,1,0,3,1,1,79.65,251.75,1,0,1,2,0,0,0,0,1,0,0,2,238.95000000000002,39.81,0
1,0,1,1,66,1,1,20.35,1359.5,0,0,0,1,1,0,0,0,0,0,0,0,1343.1000000000001,20350.0,1
1,0,0,0,4,0,1,40.05,162.45,1,1,0,0,0,0,0,0,1,0,1,3,160.2,13.35,0
1,1,1,0,1,1,1,74.4,74.4,1,0,1,2,0,0,0,0,0,0,0,1,74.4,74.33,0
0,0,0,0,48,1,0,24.35,1133.7,0,0,0,2,1,0,0,0,0,0,0,0,1168.8000000000002,24350.0,0
1,0,0,0,35,1,0,75.35,2636.05,1,0,1,2,0,0,0,0,0,0,0,1,2637.25,75.27,0
0,0,0,0,8,1,1,20.2,140.95,0,0,0,1,1,0,0,0,0,0,0,0,161.6,20200.0,0
1,0,1,1,61,1,0,84.9,5264.5,1,1,0,1,1,1,1,1,1,1,1,7,5178.900000000001,12.13,1
1,0,1,0,72,0,1,64.7,4746.05,1,1,0,0,2,1,1,1,1,1,1,7,4658.400000000001,9.24,0
0,0,1,1,47,1,0,19.75,948.9,0,0,0,1,2,0,0,0,0,0,0,0,928.25,19750.0,1
0,0,0,0,69,1,1,85.35,5897.4,1,1,0,2,2,1,0,1,1,1,1,6,5889.15,14.22,0
1,1,0,0,56,1,1,101.05,5594.0,1,0,1,2,0,0,0,1,0,1,1,4,5658.8,25.26,0
1,0,1,0,18,1,0,78.2,1468.75,1,0,1,1,0,0,0,1,1,0,0,3,1407.6000000000001,26.06,0
0,0,1,1,68,1,1,89.05,6185.8,1,1,0,2,2,1,1,1,1,1,1,7,6055.4,12.72,1
1,0,1,1,14,1,1,61.4,815.55,1,1,0,1,2,1,1,0,0,0,1,4,859.6,15.35,1
0,0,1,1,7,1,0,20.65,134.05,0,0,0,1,1,0,0,0,0,0,0,0,144.54999999999998,20650.0,1
0,0,1,1,42,1,1,19.05,761.85,0,0,0,1,1,0,0,0,0,0,0,0,800.1,19050.0,1
1,0,1,1,12,1,0,20.5,255.5,0,0,0,1,0,0,0,0,0,0,0,0,246.0,20500.0,1
0,1,0,0,3,1,1,86.85,220.95,1,0,1,1,0,0,0,1,0,1,0,3,260.54999999999995,28.94,0
1,0,1,0,24,1,1,58.35,1346.9,1,1,0,2,1,1,0,0,1,0,0,3,1400.4,19.44,0
0,0,0,0,47,1,1,58.9,2813.05,1,1,0,1,1,1,1,0,1,0,0,4,2768.2999999999997,14.72,0
0,0,1,1,20,1,0,20.05,406.05,0,0,0,1,0,0,0,0,0,0,0,0,401.0,20050.0,1
0,0,0,0,21,1,1,68.65,1493.2,1,0,1,1,0,0,0,0,0,0,0,1,1441.65,68.58,0
0,1,1,1,55,1,0,76.25,4154.55,1,1,0,2,1,1,0,1,1,1,0,5,4193.75,15.25,1
1,0,0,0,3,1,0,21.2,52.05,0,0,0,1,1,0,0,0,0,0,0,0,63.599999999999994,21200.0,0
0,0,0,0,62,1,1,115.05,7133.45,1,0,1,2,1,1,1,1,1,1,1,7,7133.099999999999,16.43,0
0,0,0,0,7,1,0,20.05,164.85,0,0,0,1,0,0,0,0,0,0,0,0,140.35,20050.0,0
1,0,0,0,16,1,1,69.95,1205.5,1,0,1,1,0,0,0,0,0,0,0,1,1119.2,69.88,0
0,1,0,0,66,1,0,108.1,7238.6,1,0,1,2,1,0,1,1,0,1,1,5,7134.599999999999,21.62,0
1,0,1,1,28,0,0,50.8,1386.8,1,1,0,0,1,1,0,1,1,1,0,5,1422.3999999999999,10.16,1
0,1,0,0,30,0,1,40.3,1172.95,1,1,0,0,0,0,0,1,0,1,0,3,1209.0,13.43,0
0,0,0,0,1,1,1,54.9,54.9,1,1,0,1,0,1,1,0,0,0,0,3,54.9,18.29,0
1,0,1,1,34,1,0,77.2,2753.8,1,1,0,2,1,0,0,1,0,1,1,4,2624.8,19.3,1
0,0,0,0,1,1,0,75.3,75.3,1,0,1,1,0,0,0,1,0,0,0,2,75.3,37.63,0
1,1,0,0,51,1,0,25.0,1260.7,0,0,0,2,1,0,0,0,0,0,0,0,1275.0,25000.0,0
0,0,0,1,35,1,0,50.15,1655.35,1,1,0,2,0,0,0,0,0,0,0,1,1755.25,50.1,0
0,0,1,0,70,1,1,26.0,2006.95,0,0,0,2,2,0,0,0,0,0,0,0,1820.0,26000.0,0
0,0,0,0,26,1,1,95.85,2475.35,1,0,1,1,1,1,0,1,1,0,1,5,2492.1,19.17,0
0,0,0,0,48,1,0,55.5,2627.35,1,1,0,1,2,1,1,0,0,0,0,3,2664.0,18.49,0
0,0,0,0,1,1,0,75.3,75.3,1,0,1,1,0,1,0,0,0,0,0,2,75.3,37.63,0
0,1,1,0,69,1,0,105.4,6998.95,1,0,1,2,2,0,1,0,1,1,1,5,7272.6,21.08,0
0,0,0,1,34,1,1,116.15,3946.9,1,0,1,2,2,1,1,1,1,1,1,7,3949.1000000000004,16.59,0
0,1,1,1,14,1,1,95.8,1346.3,1,0,1,2,0,0,0,0,0,1,1,3,1341.2,31.92,1
0,0,0,0,6,1,1,49.65,267.35,1,1,0,1,0,0,0,0,1,0,0,2,297.9,24.81,0
0,0,1,0,11,1,1,99.5,1056.95,1,0,1,2,0,0,0,1,0,1,1,4,1094.5,24.87,0
1,0,0,0,6,1,1,49.5,312.7,1,1,0,1,0,0,0,0,1,0,0,2,297.0,24.74,0
0,0,0,0,10,1,1,21.2,222.65,0,0,0,1,0,0,0,0,0,0,0,0,212.0,21200.0,0
1,0,1,1,16,1,0,84.9,1398.25,1,1,0,2,0,1,1,0,1,1,1,6,1358.4,14.15,1
1,0,1,0,56,1,1,107.25,6033.3,1,0,1,2,1,0,1,0,1,1,1,5,6006.0,21.45,0
0,0,0,0,2,1,1,79.75,164.5,1,0,1,1,0,0,0,0,0,1,0,2,159.5,39.86,0
0,1,0,0,45,1,1,100.15,4459.8,1,0,1,2,1,0,0,1,0,1,1,4,4506.75,25.03,0
1,0,1,1,17,1,1,70.35,1201.65,1,1,0,2,1,1,0,1,0,1,0,4,1195.9499999999998,17.58,1
0,0,0,0,56,1,1,105.45,5916.95,1,0,1,2,0,0,1,0,1,1,1,5,5905.2,21.09,0
0,0,1,0,72,1,1,115.5,8312.75,1,0,1,2,2,1,1,1,1,1,1,7,8316.0,16.5,0
0,1,0,0,13,1,1,74.3,940.35,1,0,1,1,0,0,0,1,0,0,0,2,965.9,37.13,0
0,0,0,0,8,1,1,74.6,548.9,1,0,1,2,0,0,0,0,0,0,0,1,596.8,74.53,0
1,0,1,1,12,1,0,53.65,696.35,1,1,0,1,1,0,0,0,0,0,1,2,643.8,26.81,1
0,0,1,0,51,1,1,60.5,3145.15,1,1,0,1,1,1,1,0,1,0,0,4,3085.5,15.12,0
0,0,1,1,45,1,1,24.65,1138.8,0,0,0,2,2,0,0,0,0,0,0,0,1109.25,24650.0,1
0,0,1,1,52,1,0,19.85,1070.5,0,0,0,1,2,0,0,0,0,0,0,0,1032.2,19850.0,1
1,0,1,0,11,1,1,55.05,608.15,1,1,0,1,0,0,0,0,0,1,0,2,605.55,27.51,0
0,0,0,0,36,0,0,31.05,1126.35,1,1,0,0,2,1,0,0,0,0,0,2,1117.8,15.52,0
0,0,0,0,2,1,1,80.45,137.1,1,0,1,1,0,1,0,1,0,0,0,3,160.9,26.81,0
1,0,0,1,4,1,1,49.4,184.4,1,1,0,1,0,1,0,0,0,0,0,2,197.6,24.69,0
0,0,1,0,25,1,0,54.1,1373.0,1,1,0,2,0,0,1,0,0,0,0,2,1352.5,27.04,0
0,0,0,1,50,1,1,70.8,3478.15,1,1,0,1,1,1,0,1,1,1,0,5,3540.0,14.16,0
1,1,1,0,46,1,1,101.0,4680.05,1,0,1,2,0,0,0,1,0,1,1,4,4646.0,25.24,0
1,0,0,0,69,1,1,19.1,1268.85,0,0,0,1,2,0,0,0,0,0,0,0,1317.9,19100.0,0
0,0,1,1,70,1,0,74.1,5222.3,1,1,0,1,1,1,1,1,1,0,1,6,5187.0,12.35,1
1,0,1,1,27,1,1,85.2,2151.6,1,0,1,2,0,0,1,0,1,0,0,3,2300.4,28.39,1
1,0,1,1,66,1,1,75.1,5013.0,1,1,0,1,1,1,1,1,1,1,0,6,4956.599999999999,12.51,1
1,1,1,0,57,1,0,100.6,5746.15,1,0,1,2,0,0,0,1,0,1,1,4,5734.2,25.14,0
0,0,0,0,47,0,0,39.65,1798.65,1,1,0,0,1,1,1,0,1,0,0,4,1863.55,9.91,0
0,0,1,0,24,1,1,75.4,1747.85,1,0,1,2,0,0,0,0,0,0,0,1,1809.6000000000001,75.32,0
1,0,0,0,31,1,0,99.45,3109.9,1,0,1,1,2,0,0,1,1,1,1,5,3082.9500000000003,19.89,0
0,1,1,0,26,1,1,98.1,2510.7,1,0,1,2,0,0,0,1,0,1,1,4,2550.6,24.52,0
1,0,1,1,13,1,0,24.5,343.6,0,0,0,2,1,0,0,0,0,0,0,0,318.5,24500.0,1
1,0,1,0,71,0,0,49.35,3515.25,1,1,0,0,2,0,1,0,0,1,1,4,3503.85,12.33,0
1,0,0,0,13,1,0,20.0,268.45,0,0,0,1,2,0,0,0,0,0,0,0,260.0,20000.0,0
0,0,0,0,60,1,0,64.75,4039.5,1,1,0,2,1,1,0,1,1,0,0,4,3885.0,16.18,0
0,0,0,0,30,1,0,74.65,2308.6,1,1,0,1,1,1,1,1,1,1,0,6,2239.5,12.44,0
1,0,0,0,24,1,0,54.6,1242.25,1,1,0,2,1,0,0,0,1,0,0,2,1310.4,27.29,0
1,1,1,0,16,1,1,98.75,1587.55,1,0,1,2,0,0,0,1,0,1,1,4,1580.0,24.68,0
0,0,0,0,2,1,1,70.7,151.65,1,0,1,1,0,0,0,0,0,0,0,1,141.4,70.63,0
1,0,1,1,50,1,1,70.5,3486.65,1,1,0,2,2,1,0,0,1,1,0,4,3525.0,17.62,1
1,1,1,0,29,1,1,79.3,2414.55,1,0,1,2,0,0,0,0,1,0,0,2,2299.7,39.63,0
1,0,1,0,70,1,1,95.0,6602.9,1,0,1,2,1,0,1,1,0,1,0,4,6650.0,23.74,0
1,0,0,0,67,0,0,43.9,3097.2,1,1,0,0,2,1,0,0,1,1,0,4,2941.2999999999997,10.97,0
1,1,1,0,33,1,1,93.55,3055.5,1,0,1,1,1,1,1,0,1,0,1,5,3087.15,18.71,0
1,0,0,0,18,1,0,20.05,388.6,0,0,0,1,2,0,0,0,0,0,0,0,360.90000000000003,20050.0,0
1,0,1,1,72,1,1,90.8,6397.6,1,1,0,2,2,1,1,1,1,1,1,7,6537.599999999999,12.97,1
0,0,0,1,26,1,1,105.45,2715.3,1,0,1,1,2,0,1,1,1,1,1,6,2741.7000000000003,17.57,0
1,0,0,0,3,1,1,19.8,58.15,0,0,0,1,0,0,0,0,0,0,0,0,59.400000000000006,19800.0,0
1,0,0,0,18,1,1,80.65,1451.9,1,0,1,2,0,0,1,0,0,0,0,2,1451.7,40.3,0
0,1,0,0,2,1,1,83.8,163.7,1,0,1,1,0,0,1,0,0,1,0,3,167.6,27.92,0
1,0,1,1,17,0,0,44.45,792.15,1,1,0,0,1,1,0,1,0,1,0,4,755.6500000000001,11.11,1
1,0,0,0,18,1,0,74.15,1387.0,1,0,1,2,0,0,0,0,0,0,0,1,1334.7,74.08,0
0,0,0,0,5,1,0,75.55,413.65,1,0,1,2,0,0,0,0,0,0,0,1,377.75,75.47,0
1,0,0,0,7,1,0,54.85,370.4,1,1,0,1,0,0,0,0,0,1,0,2,383.95,27.41,0
0,0,1,1,72,1,0,20.1,1460.85,0,0,0,1,2,0,0,0,0,0,0,0,1447.2,20100.0,1
1,0,1,0,61,1,1,81.05,4747.65,1,1,0,1,2,1,1,0,1,1,1,6,4944.05,13.51,0
1,1,0,0,41,1,1,98.4,4187.75,1,0,1,2,0,0,0,1,0,1,1,4,4034.4,24.59,0
0,0,0,0,41,1,1,106.5,4282.4,1,0,1,2,0,1,1,1,1,1,0,6,4366.5,17.75,0
1,0,0,0,27,1,0,20.3,595.05,0,0,0,1,1,0,0,0,0,0,0,0,548.1,20300.0,0
0,0,0,1,62,1,1,100.15,6413.65,1,0,1,2,1,0,0,1,0,1,1,4,6209.3,25.03,0
0,0,1,1,25,1,1,89.15,2257.75,1,0,1,1,0,0,1,1,0,1,0,4,2228.75,22.28,1
1,0,0,0,9,1,1,85.35,758.6,1,0,1,2,0,0,0,0,0,1,0,2,768.15,42.65,0
0,0,1,1,61,1,0,19.75,1311.6,0,0,0,1,2,0,0,0,0,0,0,0,1204.75,19750.0,1
0,0,0,0,36,1,1,76.35,2606.35,1,1,0,1,1,1,1,1,1,1,0,6,2748.6,12.72,0
0,0,0,0,29,1,0,58.0,1734.5,1,1,0,1,1,1,0,1,1,0,0,4,1682.0,14.5,0
1,0,1,1,72,1,1,114.0,8093.15,1,0,1,2,2,1,1,1,1,1,1,7,8208.0,16.28,1
0,0,1,1,37,1,0,19.35,683.75,0,0,0,1,0,0,0,0,0,0,0,0,715.95,19350.0,1
0,0,1,1,59,1,1,75.95,4542.35,1,1,0,1,2,0,1,0,1,1,1,5,4481.05,15.19,1
1,0,1,0,2,1,0,76.4,151.8,1,0,1,1,0,0,0,1,0,0,0,2,152.8,38.18,0
0,0,0,0,17,1,1,94.4,1617.5,1,0,1,2,0,1,1,0,0,1,0,4,1604.8000000000002,23.59,0
0,0,1,0,50,1,1,109.65,5405.8,1,0,1,2,0,1,1,0,1,1,1,6,5482.5,18.27,0
0,0,1,1,66,1,1,49.4,3251.85,1,1,0,1,1,0,0,0,1,0,0,2,3260.4,24.69,1
1,0,0,1,53,1,0,62.85,3419.5,1,1,0,1,1,1,1,0,1,0,0,4,3331.05,15.71,0
1,0,0,0,59,1,0,54.15,3116.15,1,1,0,2,2,0,0,1,0,0,0,2,3194.85,27.06,0
0,0,0,0,1,1,1,85.45,85.45,1,0,1,1,0,0,0,1,0,1,0,3,85.45,28.47,0
1,0,0,0,7,1,1,93.85,635.6,1,0,1,2,0,0,0,0,0,1,1,3,656.9499999999999,31.27,0
0,0,1,1,1,1,1,19.9,19.9,0,0,0,1,0,0,0,0,0,0,0,0,19.9,19900.0,1
1,0,0,0,52,1,0,91.25,4738.3,1,0,1,1,1,1,0,1,0,1,0,4,4745.0,22.81,0
0,0,1,1,48,1,0,19.55,883.35,0,0,0,1,2,0,0,0,0,0,0,0,938.4000000000001,19550.0,1
1,0,1,0,72,1,0,25.4,1797.1,0,0,0,2,2,0,0,0,0,0,0,0,1828.8,25400.0,0
1,0,0,0,19,1,0,18.8,279.2,0,0,0,1,1,0,0,0,0,0,0,0,357.2,18800.0,0
1,0,1,1,72,1,0,111.95,8033.1,1,0,1,1,2,1,1,1,1,1,1,7,8060.400000000001,15.99,1
0,0,1,0,69,1,1,95.65,6744.2,1,0,1,1,1,0,1,0,0,1,1,4,6599.85,23.91,0
0,0,1,1,39,1,0,19.75,757.95,0,0,0,1,2,0,0,0,0,0,0,0,770.25,19750.0,1
0,0,1,1,17,1,1,85.45,1451.6,1,0,1,2,0,0,0,0,0,0,1,2,1452.65,42.7,1
1,0,1,1,10,1,0,60.2,563.5,1,1,0,1,0,0,0,1,0,1,0,3,602.0,20.06,1
0,0,0,0,1,1,1,19.1,19.1,0,0,0,1,0,0,0,0,0,0,0,0,19.1,19100.0,0
0,0,0,0,3,1,0,20.0,63.6,0,0,0,1,0,0,0,0,0,0,0,0,60.0,20000.0,0
